"","DPR_std","OCR_std","GSR_std","Player","Squad","Comp","Pos","Cluster","Min_Playing_Time","Overall_Rating"
"118",0.492193230179274,0.287674407625599,0.177168036409875,"Javi Rodríguez","Celta Vigo","La Liga","DF",2,2514,0.331710612075976
"119",0.388457717151892,0.407639650765369,0.192311717454511,"Pablo Barrios","Atlético Madrid","La Liga","MF",2,2330,0.328419963226652
"120",0.590576963094583,0.347247161306211,0,"Omar El Hilali","Espanyol","La Liga","DF",2,3153,0.327851640441143
"121",0.142952237385594,0.375345109481961,0.410577998724805,"Giovani Lo Celso","Betis","La Liga","MF,FW",1,1457,0.327440207468048
"122",0.152165204584292,0.429209375994558,0.373315027299355,"Álvaro Tejero","Espanyol","La Liga","MF,DF",1,1238,0.325929876712855
"123",0.0890565797243446,0.496373057061974,0.372712946441897,"Cyle Larin","Mallorca","La Liga","FW",1,1764,0.32496494947989
"124",0.521968639904594,0.40589202105695,0.0203698282272227,"Abdel Abqar","Alavés","La Liga","DF",2,2463,0.323486191981693
"125",0.132426650432483,0.314417619610263,0.439826343815208,"Fábio Silva","Las Palmas","La Liga","FW",1,1866,0.323035208646622
"126",0.0566046983060673,0.328871233627268,0.47651764069004,"Cucho","Betis","La Liga","FW",1,1139,0.322912514952212
"127",0.198871537654014,0.374381936955904,0.366132153566751,"Juanlu Sánchez","Sevilla","La Liga","MF,DF",1,1722,0.321762484102907
"128",0.236413925501978,0.207805421887764,0.430903815367762,"Robert Lewandowski","Barcelona","La Liga","FW",1,2667,0.3209664140327
"129",0.198479414063171,0.463332061066502,0.316241223408117,"Dani Rodríguez","Mallorca","La Liga","MF,FW",1,2162,0.320427134582897
"130",0.548750434755008,0.229537055309967,0.120470736598366,"Mika Mármol","Las Palmas","La Liga","DF",2,2399,0.319366566301344
"131",0.527539557561846,0.222296975809694,0.149945420831648,"Johnny Cardoso","Betis","La Liga","MF",2,2144,0.318822093414314
"132",0.635360257610671,0.164956595292432,0.0629131715134883,"Marash Kumbulla","Espanyol","La Liga","DF",2,2972,0.316855808350385
"133",0.439442947358093,0.403332515573208,0.0999547084359128,"Lucien Agoume","Sevilla","La Liga","MF",2,2114,0.316663219461583
"134",0.206864430163438,0.232763701082543,0.422919629615519,"Roberto Navarro","Mallorca","La Liga","MF,FW",1,1278,0.315254770946953
"135",0.513606443285647,0.273664125574465,0.110269356649878,"Pathé Ciss","Rayo Vallecano","La Liga","MF,DF",2,2140,0.314099293217363
"136",0.138238503234757,0.497141592885955,0.315768118584386,"Ante Budimir","Osasuna","La Liga","FW",1,2952,0.311956070946734
"137",0.661849507205414,0.0880670336274187,0.0766377923366914,"Diego Llorente","Betis","La Liga","DF",2,2519,0.310957747960532
"138",0.346806935896111,0.30209612129507,0.272840594478219,"Luis Pérez","Valladolid","La Liga","DF",2,2558,0.310027201461894
"139",0.0691441577718097,0.279972966026506,0.467391864804498,"Takuma Asano","Mallorca","La Liga","FW,MF",1,1054,0.30982939185549
"140",0.378037461207697,0.463163734979926,0.102009062408438,"Daniel Parejo","Villarreal","La Liga","MF",2,2273,0.30937275267833
"141",0.362594555808514,0.354129406615412,0.207516493550398,"Javier Muñoz","Las Palmas","La Liga","MF,DF",2,2588,0.308694678562762
"142",0.361374381336487,0.262350667889255,0.281085649327806,"Viti","Las Palmas","La Liga","DF",2,1982,0.30770679606676
"143",0.429338846040149,0.266181503103207,0.197134381434916,"Yuri Berchiche","Athletic Club","La Liga","DF",2,2044,0.307670169863663
"144",0.359720511111471,0.229908564547879,0.309270878854597,"Abel","Osasuna","La Liga","DF",2,2074,0.307599843356999
"145",0.0649961382460493,0.329930314730156,0.436823524432016,"Antoniu","Espanyol","La Liga","FW,MF",1,1022,0.306787242197503
"146",0.0716624261115725,0.492899705337205,0.344095988285509,"Miguel","Leganés","La Liga","FW",1,1724,0.305768348594744
"147",0.256959430468254,0.374706493345039,0.293681063165151,"Óscar de Marcos","Athletic Club","La Liga","DF",1,1564,0.303801838470145
"148",0.27855669897326,0.481997387548058,0.187537446248771,"Sergi Darder","Mallorca","La Liga","MF,FW",2,2744,0.303651885048787
"149",0.100816463371277,0.285349359189085,0.432636798198461,"Borja Iglesias","Celta Vigo","La Liga","FW",1,1952,0.30357969363501
"150",0.389621042721128,0.352483107717232,0.150256130650668,"Mikel Jauregizar","Athletic Club","La Liga","MF",2,2244,0.299873384360493
"151",0.171317470496397,0.220126024624564,0.417781106300098,"Adri Embarba","Rayo Vallecano","La Liga","FW,MF",1,1607,0.299793331965188
"152",0.275215261763784,0.309520418729607,0.30830511890724,"Nahuel Molina","Atlético Madrid","La Liga","DF",1,1590,0.299422779453406
"153",0.298517982941057,0.405135110867422,0.210473377033009,"Rodrigo De Paul","Atlético Madrid","La Liga","MF",2,2106,0.298246815491573
"154",0.305355629663968,0.318050267676333,0.272717363408479,"Pablo Fornals","Betis","La Liga","MF,FW",2,1827,0.297952207741323
"155",0.254018655666573,0.300401304023325,0.320789047358013,"Aitor Ruibal","Betis","La Liga","DF,FW",1,1313,0.297138944996518
"156",0.333827509124813,0.282518632358269,0.264635998384793,"Eduardo Camavinga","Real Madrid","La Liga","MF,DF",2,1102,0.296840357794177
"157",0.0321405939366132,0.422634534242755,0.384458260819578,"Borja Mayoral","Getafe","La Liga","FW",1,1114,0.296213099342028
"158",0.125910019286805,0.482902993749934,0.295840304417327,"Óscar Rodríguez Arnaiz","Leganés","La Liga","MF,FW",1,1330,0.295564636275004
"159",0.305870392639606,0.329923029823202,0.251799917533017,"Conor Gallagher","Atlético Madrid","La Liga","MF",2,1633,0.294428043735257
"160",0.183334408513058,0.4963737018359,0.25215289273187,"Javi Puado","Espanyol","La Liga","FW,MF",1,2974,0.294281603255799
"161",0.431014617956831,0.206238409873106,0.203097372875084,"Manu Sánchez","Alavés","La Liga","DF",2,2634,0.293999251450814
"162",0.148622682342822,0.274107621222365,0.390000634098491,"Carlos Martín","Alavés","La Liga","FW,MF",1,1333,0.293925713619218
"163",0.593924029036251,0.136667149868476,0.0662587254847641,"Sergi","Leganés","La Liga","DF",2,2957,0.293897451241862
"164",0.396351081571683,0.233323992930318,0.220954715728722,"Pape Gueye","Villarreal","La Liga","MF",2,2224,0.293618331376806
"165",0.507697824504432,0.194038963858045,0.120790471811135,"Natan","Betis","La Liga","DF",2,2175,0.293590816204665
"166",0.0753444795010925,0.313848635813212,0.406854136126446,"Sergio Camello","Rayo Vallecano","La Liga","FW",1,1134,0.291493838208472
"167",0.48374935749405,0.238392057563065,0.104907940642379,"Logan Costa","Villarreal","La Liga","DF",2,2587,0.290918100419798
"168",0.537889724116651,0.17394968085935,0.0921426167304719,"Lucas Torró","Osasuna","La Liga","MF",2,2957,0.290519414849342
"169",0.191677777903605,0.0373775557771066,0.479391469702009,"Reinildo Mandava","Atlético Madrid","La Liga","DF",1,941,0.288680969361039
"170",0.084792136623675,0.401808114762218,0.348542592280017,"Thierno Barry","Villarreal","La Liga","FW",1,2323,0.288670663474025
"171",0.18401324436201,0.52377339208749,0.223217424397789,"Darko Brašanac","Leganés","La Liga","MF",1,1617,0.287693614959632
"172",0.0752686650364903,0.693818487124783,0.194825897810647,"Marcos André","Valladolid","La Liga","FW",1,1188,0.286748503523146
