"","DPR_std","OCR_std","GSR_std","Player","Squad","Comp","Pos","Cluster","Min_Playing_Time","Overall_Rating"
"150",0.138763815246942,0.300614497910466,0.414799730545169,"Jesper Lindstrøm","Everton","Premier League","FW",1,1239,0.309530585463423
"151",0.154878907892142,0.450814762657414,0.322552549231617,"Jean-Ricner Bellegarde","Wolves","Premier League","MF,FW",1,1677,0.308159895794681
"152",0.402939581333321,0.272744501515567,0.223366541914441,"Andrew Robertson","Liverpool","Premier League","DF",2,2482,0.307754320295358
"153",0.2237276301711,0.362641863384629,0.327962657539005,"Raúl Jiménez","Fulham","Premier League","FW",1,2494,0.307718263154505
"154",0.0745883201797594,0.323579993534817,0.434478347348837,"Dominic Calvert-Lewin","Everton","Premier League","FW",1,1609,0.306752108907171
"155",0.405337039863639,0.208261001054673,0.267473492532055,"Destiny Udogie","Tottenham","Premier League","DF",2,1924,0.305823374029309
"156",0.415867408572033,0.219537745687982,0.243706127618029,"Rico Lewis","Manchester City","Premier League","DF,MF",2,1893,0.305145804629739
"157",0.383297441471421,0.368840396706945,0.159790253103998,"Kenny Tete","Fulham","Premier League","DF",2,1774,0.30499965832849
"158",0.383284784251618,0.320742123947847,0.1979270971091,"Lucas Paquetá","West Ham","Premier League","MF,FW",2,2380,0.304590383297942
"159",0.146234035698698,0.428394425264193,0.324937173395588,"Jean-Philippe Mateta","Crystal Palace","Premier League","FW",1,2648,0.301262743905521
"160",0.257379855027151,0.310709557985893,0.321508861536215,"Curtis Jones","Liverpool","Premier League","MF,DF",1,1712,0.300996299981234
"161",0.293642227435767,0.433376045089977,0.232157044821857,"Abdoulaye Doucouré","Everton","Premier League","MF",1,2564,0.299681048019803
"162",0.120781361083265,0.480345114378896,0.307642214045525,"Liam Delap","Ipswich Town","Premier League","FW",1,2593,0.299065400218584
"163",0.46646293115195,0.210938232182616,0.169482583714708,"Matt Doherty","Wolves","Premier League","DF",2,2109,0.298099814411036
"164",0.171197687694701,0.410374298593287,0.313113184143704,"Georginio Rutter","Brighton","Premier League","MF,FW",1,1656,0.298098860417255
"165",0.102527815142697,0.15225470636284,0.488455564694438,"Omar Marmoush","Manchester City","Premier League","FW,MF",1,1175,0.297008296905403
"166",0.0242804114612786,0.399885849032545,0.402437341236119,"Adam Armstrong","Southampton","Premier League","FW,MF",1,1248,0.296806169450866
"167",0.639099465150048,0.136927099045585,0.0200234725643093,"Wout Faes","Leicester City","Premier League","DF",2,2815,0.296433577688594
"168",0.352127743015138,0.197789982813219,0.30839049657735,"Matty Cash","Aston Villa","Premier League","DF",2,2070,0.295564239664168
"169",0.189398557377787,0.306057884858939,0.35092299052458,"Facundo Buonanotte","Leicester City","Premier League","FW,MF",1,1523,0.294827987509306
"170",0.216578125197083,0.362815164377421,0.302367567058937,"Mats Wieffer","Brighton","Premier League","DF,MF",1,1015,0.29370551884148
"171",0.183571973086031,0.333539675060817,0.335936086110247,"Jack Harrison","Everton","Premier League","FW",1,2076,0.293032872239817
"172",0.345486945977363,0.236900857123494,0.276123787761155,"Timothy Castagne","Fulham","Premier League","DF",2,1649,0.292851434535663
"173",0.368721441386832,0.45735146968114,0.0669518777834996,"Tyler Adams","Bournemouth","Premier League","MF",2,1965,0.292446205215966
"174",0.566959077373469,0.133097096221094,0.0946875401560652,"Sepp van den Berg","Brentford","Premier League","DF",2,2586,0.291730663121499
"175",0.145890923957897,0.334598178471634,0.354750215318579,"Erling Haaland","Manchester City","Premier League","FW",1,2736,0.291709679440686
"176",0.119376982631209,0.414005421409202,0.325919888737698,"Danny Welbeck","Brighton","Premier League","FW",1,2115,0.290661755811573
"177",0.23275647246158,0.439583923898459,0.240133376490583,"Andreas Pereira","Fulham","Premier League","MF",1,2013,0.288095105014024
"178",0.420904549645715,0.266778620941554,0.146598166003884,"Victor Bernth Kristiansen","Leicester City","Premier League","DF",2,2482,0.287686670313236
"179",0.139105196753832,0.19016687401515,0.426912947203636,"Riccardo Calafiori","Arsenal","Premier League","DF",1,983,0.287644800200972
"180",0.0672442779536983,0.15225470636284,0.488455564694438,"Omar Marmoush","Manchester City","Premier League","FW",1,1448,0.287212182591123
"181",0.333975149346041,0.229058718375295,0.278345824767936,"Emerson Palmieri","West Ham","Premier League","DF",2,2113,0.286907890941634
"182",0.117613170027382,0.490587247888548,0.273888358445578,"Chris Wood","Nott'ham Forest","Premier League","FW",1,2959,0.284834813082706
"183",0.126580981750645,0.276721084616995,0.378371785148119,"Kamaldeen Sulemana","Southampton","Premier League","FW,MF",1,1402,0.282976932884771
"184",0.0698438838516355,0.117377003224511,0.494401611368385,"Sammie Szmodics","Ipswich Town","Premier League","FW,MF",1,992,0.281993054766497
